Problem,Algorithm,GenNo,PopSize,Median-HV,IQR-HV,Median-spreads,IQR-spreads,Median-PFS,IQR-PFS
 MONRP_50_4_5_4_90, SPEA2SC-8192,18,100,317104.2024,8493.505475,0.5756182,0.024168678,100,0
 MONRP_50_4_5_4_90, SPEA2SC-4096,18,100,557305.66,16780.16783,0.556349696,0.036195733,100,0
 MONRP_50_4_5_4_90, SPEA2SC-2048,18,100,323826.7004,8396.928225,0.554261663,0.061604888,100,0
 MONRP_50_4_5_4_90, SPEA2SC-10000,18,100,335070.6091,10341.89815,0.557318023,0.051270694,100,0
 MONRP_50_4_5_4_90, NSGAIISC-10000,18,100,331290.3663,11471.60255,0.657818029,0.068347875,100,0
 MONRP_50_4_5_4_110, NSGAII-normal,18,100,285030.541,7793.373375,0.666199624,0.042714316,100,0
 MONRP_50_4_5_4_110, NSGAIISC-8192,18,100,324640.4091,10698.90448,0.633354313,0.073697326,100,0
 MONRP_50_4_5_4_110, SPEA2SC-512,18,100,190671.2178,7419.15185,0.595835157,0.043494778,100,0
 MONRP_50_4_5_4_110, NSGAIISC-4096,18,100,260471.7234,8001.28105,0.678117171,0.040933918,100,0
 MONRP_50_4_5_4_110, SPEA2SC-100,18,100,333296.7973,9465.652,0.577554351,0.056852708,100,0
 MONRP_50_4_5_4_110, NSGAIISC-1024,18,100,642770.1415,17924.79958,0.620083684,0.048151067,100,0
 MONRP_50_4_5_4_110, NSGAIISC-100,18,100,334678.4689,10042.31078,0.646903637,0.04200345,100,0
 MONRP_50_4_5_4_110, NSGAIISC-512,18,100,192657.2889,5535.22925,0.66328133,0.026680964,100,0
 MONRP_50_4_5_4_110, SPEA2SC-1024,18,100,648314.5505,17396.3244,0.557486041,0.04620409,100,0
 MONRP_50_4_5_4_110, NSGAIISC-2048,18,100,172201.8514,4469.198075,0.655059738,0.050093114,100,0
 MONRP_50_4_5_4_110, SPEA2-normal,18,100,284243.5049,3585.2565,0.571814142,0.071527362,100,0
 MONRP_50_4_5_4_110, SPEA2SC-8192,18,100,324718.1428,7282.5849,0.559097693,0.053939524,100,0
 MONRP_50_4_5_4_110, SPEA2SC-4096,18,100,260162.4328,7334.868175,0.572857096,0.039245296,100,0
 MONRP_50_4_5_4_110, SPEA2SC-2048,18,100,174273.7365,2909.975325,0.583137847,0.062564557,100,0
 MONRP_50_4_5_4_110, SPEA2SC-10000,18,100,683989.3386,20926.20603,0.553696362,0.041809212,100,0
 MONRP_50_4_5_4_110, NSGAIISC-10000,18,100,681324.6186,21644.54533,0.634186163,0.057919913,100,0
 POM3A, NSGAII-normal,19,100,1318192.41,5437.1698,0.668450712,0.111302118,100,0
 POM3A, NSGAIISC-8192,19,100,1316883.723,6948.410425,0.680466133,0.066394192,100,0
 POM3A, SPEA2SC-512,19,100,1316503.958,6289.130825,0.68747689,0.097021282,100,0
 POM3A, NSGAIISC-4096,19,100,1317498.356,7140.989125,0.67400123,0.050192099,100,0
 POM3A, SPEA2SC-100,19,100,1316150.349,4777.69695,0.671536904,0.065037277,100,0
 POM3A, NSGAIISC-1024,19,100,1318604.358,5226.5733,0.686908686,0.071080989,100,0
 POM3A, NSGAIISC-100,19,100,1317798.601,5314.977325,0.681446854,0.067093904,100,0
 POM3A, NSGAIISC-512,19,100,1318210.201,7156.089375,0.678858627,0.058238712,100,0
 POM3A, SPEA2SC-1024,19,100,1318163.022,4076.73225,0.665702645,0.057018864,100,0
 POM3A, NSGAIISC-2048,19,100,1318892.46,3961.6427,0.64822893,0.06912734,100,0
 POM3A, SPEA2-normal,19,100,1317606.305,4519.170325,0.683962211,0.0763582,100,0
 POM3A, SPEA2SC-8192,19,100,1315808.156,5864.738125,0.663686777,0.04774608,100,0
 POM3A, SPEA2SC-4096,19,100,1318574.907,5378.06195,0.636433516,0.039873052,100,0
 POM3A, SPEA2SC-2048,19,100,1316340.863,3829.59925,0.65637433,0.050561688,100,0
 POM3A, SPEA2SC-10000,19,100,1316979.086,6423.3797,0.682117024,0.089429121,100,0
 POM3A, NSGAIISC-10000,19,100,1317549.015,5205.617775,0.684750672,0.079458337,100,0
 POM3B, NSGAII-normal,19,100,1311599.942,6145.504125,0.673306264,0.064188265,100,0
 POM3B, NSGAIISC-8192,19,100,1307982.921,6476.629975,0.716748742,0.066247752,100,0
 POM3B, SPEA2SC-512,19,100,1311798.701,11162.18873,0.625927037,0.041071673,100,0
 POM3B, NSGAIISC-4096,19,100,1314661.705,8545.207825,0.673287208,0.057024663,100,0
 POM3B, SPEA2SC-100,19,100,1313717.13,10204.8534,0.646247734,0.069006882,100,0
 POM3B, NSGAIISC-1024,19,100,1313235.349,8443.425325,0.653017396,0.138276902,100,0
 POM3B, NSGAIISC-100,19,100,1313018.363,7988.92655,0.661384403,0.069304115,100,0
 POM3B, NSGAIISC-512,19,100,1310755.222,9351.64835,0.659874688,0.071818984,100,0
 POM3B, SPEA2SC-1024,19,100,1312845.245,10134.93495,0.641596861,0.060045034,100,0
 POM3B, NSGAIISC-2048,19,100,1314002.21,10190.7672,0.705151933,0.077446561,100,0
 POM3B, SPEA2-normal,19,100,1311955.367,8262.8221,0.674532849,0.048842293,100,0
 POM3B, SPEA2SC-8192,19,100,1311821.005,7086.02495,0.641672387,0.054453887,100,0
 POM3B, SPEA2SC-4096,19,100,1310745.756,8252.13065,0.64464376,0.05997418,100,0
 POM3B, SPEA2SC-2048,19,100,1314117.798,5954.871375,0.648910119,0.064922026,100,0
 POM3B, SPEA2SC-10000,19,100,1310880.708,7399.352375,0.655682572,0.093304288,100,0
 POM3B, NSGAIISC-10000,19,100,1311968.046,7242.59195,0.691888899,0.057870086,100,0
 POM3C, NSGAII-normal,19,100,1097547.965,29780.32815,0.574808881,0.070247703,100,0
 POM3C, NSGAIISC-8192,19,100,1086338.88,60476.9135,0.560670295,0.032518904,100,0
 POM3C, SPEA2SC-512,19,100,1085681.794,20155.85545,0.649629533,0.060747595,100,0
 POM3C, NSGAIISC-4096,19,100,1091369.603,18349.05898,0.635998183,0.050047782,100,0
 POM3C, SPEA2SC-100,19,100,1076366.688,39369.7321,0.641339901,0.075164378,100,0
 POM3C, NSGAIISC-1024,19,100,1092028.157,27055.41318,0.629535244,0.090303703,100,0
 POM3C, NSGAIISC-100,19,100,1099656.211,31857.16508,0.53984818,0.047237401,100,0
 POM3C, NSGAIISC-512,19,100,1085565.92,29727.24508,0.595489197,0.120256213,100,0
 POM3C, SPEA2SC-1024,19,100,1097895.741,40344.05953,0.633421501,0.087037719,100,0
 POM3C, NSGAIISC-2048,19,100,1083832.28,33419.49998,0.571996688,0.107661935,100,0
 POM3C, SPEA2-normal,19,100,1092352.685,37608.51593,0.633734419,0.076225038,100,0
 POM3C, SPEA2SC-8192,19,100,1084440.373,22933.9792,0.608553584,0.056352798,100,0
 POM3C, SPEA2SC-4096,19,100,1086625.418,35270.2028,0.650396738,0.039247736,100,0
 POM3C, SPEA2SC-2048,19,100,1095850.088,45514.6229,0.660326192,0.049277295,100,0
 POM3C, SPEA2SC-10000,19,100,1087913.125,31265.55245,0.641481162,0.05086571,100,0
 POM3C, NSGAIISC-10000,19,100,1085452.079,29042.09445,0.601401427,0.137208836,100,0
 POM3D, NSGAII-normal,19,100,1311204.537,14300.40418,0.799512001,0.055845074,100,0
 POM3D, NSGAIISC-8192,19,100,1308508.722,20092.77993,0.822260036,0.101794307,100,0
 POM3D, SPEA2SC-512,19,100,1310831.973,13702.50638,0.814656076,0.081872509,100,0
 POM3D, NSGAIISC-4096,19,100,1313908.805,19983.03228,0.837544011,0.038868676,100,0
 POM3D, SPEA2SC-100,19,100,1311341.246,18646.63008,0.828624509,0.083804908,100,0
 POM3D, NSGAIISC-1024,19,100,1313208.129,14805.75698,0.799342106,0.07349758,100,0
 POM3D, NSGAIISC-100,19,100,1315643.824,21034.14488,0.812708024,0.12075117,100,0
 POM3D, NSGAIISC-512,19,100,1312081.842,14990.4692,0.823509629,0.073128604,100,0
 POM3D, SPEA2SC-1024,19,100,1312466.347,11745.38993,0.820093297,0.056586186,100,0
 POM3D, NSGAIISC-2048,19,100,1316592.792,11338.6932,0.85551947,0.116643565,100,0
 POM3D, SPEA2-normal,19,100,1308532.12,17440.231,0.800665722,0.120857998,100,0
 POM3D, SPEA2SC-8192,19,100,1315133.907,13457.76325,0.802548444,0.076974143,100,0
 POM3D, SPEA2SC-4096,19,100,1314586.785,13266.31495,0.8048526,0.05848747,100,0
 POM3D, SPEA2SC-2048,19,100,1312456.318,19036.785,0.796781919,0.084231172,100,0
 POM3D, SPEA2SC-10000,19,100,1313347.51,19356.97095,0.805869937,0.096403733,100,0
 POM3D, NSGAIISC-10000,19,100,1314349.463,13548.09163,0.820933411,0.062482855,100,0
 xomo_flight, NSGAII-normal,19,100,141766037.9,1632486.692,0.716398226,0.046154692,100,0
 xomo_flight, NSGAIISC-8192,19,100,140974908.6,1920789.798,0.730398351,0.057099343,100,0
 xomo_flight, SPEA2SC-512,19,100,141460182.4,1105286.083,0.68959416,0.054716076,100,0
 xomo_flight, NSGAIISC-4096,19,100,141839964,1541916.805,0.744234117,0.038470448,100,0
 xomo_flight, SPEA2SC-100,19,100,141825385,1854537.186,0.712948024,0.084791666,100,0
 xomo_flight, NSGAIISC-1024,19,100,141734050.5,1397813.732,0.711898161,0.04297521,100,0
 xomo_flight, NSGAIISC-100,19,100,141521178.8,1626491.303,0.696270968,0.072066567,100,0
 xomo_flight, NSGAIISC-512,19,100,141916120.4,1636436.166,0.703309966,0.06614459,100,0
 xomo_flight, SPEA2SC-1024,19,100,141931297.6,2045589.169,0.706336418,0.024706168,100,0
 xomo_flight, NSGAIISC-2048,19,100,141788423.1,1528036.357,0.71007592,0.068751509,100,0
 xomo_flight, SPEA2-normal,19,100,141591521.2,1334458.364,0.677917486,0.05806258,100,0
 xomo_flight, SPEA2SC-8192,19,100,141812173.4,1541383.224,0.702022746,0.066121508,100,0
 xomo_flight, SPEA2SC-4096,19,100,141893977.6,2008680.366,0.682368442,0.048701914,100,0
 xomo_flight, SPEA2SC-2048,19,100,142071543.2,1907648.071,0.704478653,0.03548009,100,0
 xomo_flight, SPEA2SC-10000,19,100,141957004.7,1500892.047,0.686848243,0.05454161,100,0
 xomo_flight, NSGAIISC-10000,19,100,141969726.2,1237133.395,0.698790732,0.061904171,100,0
 xomo_all, NSGAII-normal,19,100,141659783,1019989.208,0.728493549,0.075589713,100,0
 xomo_all, NSGAIISC-8192,19,100,142333075.3,1357818.537,0.690652121,0.062438089,100,0
 xomo_all, SPEA2SC-512,19,100,142150737.5,1099357.822,0.700246102,0.027053535,100,0
 xomo_all, NSGAIISC-4096,19,100,141966903.4,1120424.546,0.724542195,0.047482369,100,0
 xomo_all, SPEA2SC-100,19,100,142469010.1,1987585.864,0.718252415,0.046230912,100,0
 xomo_all, NSGAIISC-1024,19,100,142489601.4,1599978.037,0.721647994,0.058396273,100,0
 xomo_all, NSGAIISC-100,19,100,141896765.5,1839924.18,0.728222175,0.082548694,100,0
 xomo_all, NSGAIISC-512,19,100,142476457.5,1756751.674,0.725695456,0.084797368,100,0
 xomo_all, SPEA2SC-1024,19,100,142025386.5,1131700.723,0.731402134,0.070413148,100,0
 xomo_all, NSGAIISC-2048,19,100,141811497.2,1278317.054,0.731882926,0.053450854,100,0
 xomo_all, SPEA2-normal,19,100,142509182.5,1298994.875,0.718521556,0.05812733,100,0
 xomo_all, SPEA2SC-8192,19,100,142640243.2,2119586.067,0.69238808,0.072955433,100,0
 xomo_all, SPEA2SC-4096,19,100,142122246.6,1207691.609,0.697932778,0.049324486,100,0
 xomo_all, SPEA2SC-2048,19,100,142862725.6,1334980.081,0.714321886,0.036481926,100,0
 xomo_all, SPEA2SC-10000,19,100,142533323.5,1106339.348,0.690412654,0.056067932,100,0
 xomo_all, NSGAIISC-10000,19,100,141910207,1745684.513,0.725875605,0.069318088,100,0
 xomo_ground, NSGAII-normal,19,100,142036005.4,1261237.944,0.703662002,0.065519383,100,0
 xomo_ground, NSGAIISC-8192,19,100,141657949.7,1857790.308,0.719168344,0.07429711,100,0
 xomo_ground, SPEA2SC-512,19,100,141747756.9,2004313.806,0.682167887,0.037381461,100,0
 xomo_ground, NSGAIISC-4096,19,100,142060305.5,1491159.45,0.756532336,0.073956095,100,0
 xomo_ground, SPEA2SC-100,19,100,142711579.9,1548439.57,0.678489325,0.039609677,100,0
 xomo_ground, NSGAIISC-1024,19,100,141540242.4,2158440.16,0.716417027,0.049132844,100,0
 xomo_ground, NSGAIISC-100,19,100,141671855.5,1783292.174,0.725068774,0.060414413,100,0
 xomo_ground, NSGAIISC-512,19,100,142573464.8,1351406.898,0.702708765,0.066782252,100,0
 xomo_ground, SPEA2SC-1024,19,100,142165588.6,1774301.843,0.675228527,0.058899021,100,0
 xomo_ground, NSGAIISC-2048,19,100,142301479.3,1346170.509,0.718071497,0.071726838,100,0
 xomo_ground, SPEA2-normal,19,100,142145266.4,1695070.065,0.696703659,0.021463345,100,0
 xomo_ground, SPEA2SC-8192,19,100,142919055,1513988.457,0.685068907,0.079971733,100,0
 xomo_ground, SPEA2SC-4096,19,100,142137751.4,1067925.143,0.698793892,0.065576964,100,0
 xomo_ground, SPEA2SC-2048,19,100,142037513.8,2372444.149,0.708637515,0.06453534,100,0
 xomo_ground, SPEA2SC-10000,19,100,141723858.7,1327687.577,0.691140987,0.034138065,100,0
 xomo_ground, NSGAIISC-10000,19,100,141599000.7,1138364.781,0.71125107,0.075015253,100,0
 xomo_osp, NSGAII-normal,19,100,141867195.5,1549505.865,0.728802441,0.062845831,100,0
 xomo_osp, NSGAIISC-8192,19,100,141737320,1096449.294,0.723657321,0.049310006,100,0
 xomo_osp, SPEA2SC-512,19,100,141895635.7,1367785.671,0.718003052,0.060413596,100,0
 xomo_osp, NSGAIISC-4096,19,100,142281240.7,1530927.549,0.719126989,0.065317473,100,0
 xomo_osp, SPEA2SC-100,19,100,141871411.9,1699109.404,0.690786393,0.041559631,100,0
 xomo_osp, NSGAIISC-1024,19,100,142341509.2,2238209.449,0.728760736,0.062340741,100,0
 xomo_osp, NSGAIISC-100,19,100,141793136.4,2278709.064,0.72988093,0.07673834,100,0
 xomo_osp, NSGAIISC-512,19,100,142057305.8,1525222.401,0.716812218,0.055373813,100,0
 xomo_osp, SPEA2SC-1024,19,100,142403782.7,1573591.359,0.671584102,0.032239835,100,0
 xomo_osp, NSGAIISC-2048,19,100,142671334.3,2166012.409,0.73042663,0.084004923,100,0
 xomo_osp, SPEA2-normal,19,100,141943622,1486230.651,0.70510966,0.035614636,100,0
 xomo_osp, SPEA2SC-8192,19,100,142336430.7,1106584.459,0.712727289,0.037044978,100,0
 xomo_osp, SPEA2SC-4096,19,100,142325080.8,1796127.377,0.715653648,0.022471923,100,0
 xomo_osp, SPEA2SC-2048,19,100,142593317.5,1937651.423,0.706837549,0.049491795,100,0
 xomo_osp, SPEA2SC-10000,19,100,142464654.9,1923487.471,0.699855741,0.036595683,100,0
 xomo_osp, NSGAIISC-10000,19,100,141928580.9,932633.5929,0.733660796,0.087636557,100,0
 xomoo2, NSGAII-normal,19,100,140792275.1,1397362.833,0.71627694,0.050687339,100,0
 xomoo2, NSGAIISC-8192,19,100,141600632.5,1020969.665,0.719790091,0.059477994,100,0
 xomoo2, SPEA2SC-512,19,100,140790457.1,1409320.218,0.722254072,0.067636865,100,0
 xomoo2, NSGAIISC-4096,19,100,140976996.3,1220110.447,0.720495876,0.079780443,100,0
 xomoo2, SPEA2SC-100,19,100,140961329.6,911983.8342,0.709629118,0.060552318,100,0
 xomoo2, NSGAIISC-1024,19,100,140899374.5,1246248.101,0.729424876,0.057223744,100,0
 xomoo2, NSGAIISC-100,19,100,141200629.1,1618318.022,0.693331469,0.050951229,100,0
 xomoo2, NSGAIISC-512,19,100,140775992.4,999932.2259,0.731102827,0.075345812,100,0
 xomoo2, SPEA2SC-1024,19,100,141159120.5,1603852.756,0.720171517,0.029271609,100,0
 xomoo2, NSGAIISC-2048,19,100,141165658.9,1665992.975,0.720235934,0.02988179,100,0
 xomoo2, SPEA2-normal,19,100,141357804,1739760.063,0.685705914,0.041523319,100,0
 xomoo2, SPEA2SC-8192,19,100,140697321.9,1752897.052,0.699942176,0.050874431,100,0
 xomoo2, SPEA2SC-4096,19,100,141331375.8,1977205.867,0.677938906,0.054281138,100,0
 xomoo2, SPEA2SC-2048,19,100,141443111.3,1423624.067,0.687925784,0.042299422,100,0
 xomoo2, SPEA2SC-10000,19,100,141173973.8,1131049.318,0.708767664,0.032847493,100,0
 xomoo2, NSGAIISC-10000,19,100,141319085.4,1153480.822,0.71629413,0.066023817,100,0
 MONRP_50_4_5_0_90, NSGAII-normal,19,100,506589.4729,15029.8874,0.652518517,0.045573301,100,0
 MONRP_50_4_5_0_90, NSGAIISC-8192,19,100,594553.8905,14823.02515,0.612211761,0.041187104,100,0
 MONRP_50_4_5_0_90, SPEA2SC-512,19,100,637556.9747,24687.59203,0.539392741,0.035215603,100,0
 MONRP_50_4_5_0_90, NSGAIISC-4096,19,100,177105.5625,6522.673475,0.626155974,0.066877613,100,0
 MONRP_50_4_5_0_90, SPEA2SC-100,19,100,270228.248,10388.54643,0.568756516,0.027244182,100,0
 MONRP_50_4_5_0_90, NSGAIISC-1024,19,100,530952.0991,10359.44443,0.611620757,0.062617814,100,0
 MONRP_50_4_5_0_90, NSGAIISC-100,19,100,269560.172,8422.516625,0.641729314,0.056630888,100,0
 MONRP_50_4_5_0_90, NSGAIISC-512,19,100,645473.7835,19336.8335,0.621059494,0.055707171,100,0
 MONRP_50_4_5_0_90, SPEA2SC-1024,19,100,526603.0804,14801.84335,0.559452691,0.046764943,100,0
 MONRP_50_4_5_0_90, NSGAIISC-2048,19,100,383124.2853,8717.49935,0.683119165,0.047267888,100,0
 MONRP_50_4_5_0_90, SPEA2-normal,19,100,509737.9183,9494.794,0.559284079,0.039200933,100,0
 MONRP_50_4_5_0_90, SPEA2SC-8192,19,100,596434.4378,18725.2836,0.552982897,0.074020669,100,0
 MONRP_50_4_5_0_90, SPEA2SC-4096,19,100,176117.1552,5728.54565,0.569525889,0.052436868,100,0
 MONRP_50_4_5_0_90, SPEA2SC-2048,19,100,383945.2723,11749.04613,0.544535206,0.065836306,100,0
 MONRP_50_4_5_0_90, SPEA2SC-10000,19,100,536198.4986,20644.34605,0.557426859,0.036704103,100,0
 MONRP_50_4_5_0_90, NSGAIISC-10000,19,100,537815.4555,16182.88905,0.623069364,0.052541142,100,0
 MONRP_50_4_5_0_110, NSGAII-normal,19,100,601874.5628,10676.51,0.642179367,0.060751597,100,0
 MONRP_50_4_5_0_110, NSGAIISC-8192,19,100,638797.1373,14230.63843,0.631826799,0.058453852,100,0
 MONRP_50_4_5_0_110, SPEA2SC-512,19,100,546989.7487,19375.79898,0.564868153,0.085751909,100,0
 MONRP_50_4_5_0_110, NSGAIISC-4096,19,100,182711.1724,6119.908475,0.661926758,0.047781861,100,0
 MONRP_50_4_5_0_110, SPEA2SC-100,19,100,452418.1642,15610.16348,0.555200163,0.039341747,100,0
 MONRP_50_4_5_0_110, NSGAIISC-1024,19,100,530408.7613,15396.36445,0.633813692,0.050384748,100,0
 MONRP_50_4_5_0_110, NSGAIISC-100,19,100,455005.5125,14534.84195,0.639635183,0.069721568,100,0
 MONRP_50_4_5_0_110, NSGAIISC-512,19,100,546950.3106,8324.222225,0.626251981,0.04196438,100,0
 MONRP_50_4_5_0_110, SPEA2SC-1024,19,100,532376.5071,11171.37768,0.548609128,0.031303028,100,0
 MONRP_50_4_5_0_110, NSGAIISC-2048,19,100,506518.1503,15878.10545,0.644328998,0.038915102,100,0
 MONRP_50_4_5_0_110, SPEA2-normal,19,100,595593.1158,21064.09795,0.531487123,0.044265889,100,0
 MONRP_50_4_5_0_110, SPEA2SC-8192,19,100,633702.333,22174.31535,0.57704704,0.065948018,100,0
 MONRP_50_4_5_0_110, SPEA2SC-4096,19,100,183044.0713,6315.849525,0.546988085,0.026538675,100,0
 MONRP_50_4_5_0_110, SPEA2SC-2048,19,100,504364.9752,13303.09373,0.541683581,0.051914797,100,0
 MONRP_50_4_5_0_110, SPEA2SC-10000,19,100,260867.2279,6064.871275,0.580902517,0.037319949,100,0
 MONRP_50_4_5_0_110, NSGAIISC-10000,19,100,258217.2091,7234.7193,0.640119028,0.055284064,100,0
 MONRP_50_4_5_4_90, NSGAII-normal,19,100,198543.8168,3836.296375,0.6346642,0.03810327,100,0
 MONRP_50_4_5_4_90, NSGAIISC-8192,19,100,324182.8589,9361.1931,0.670266335,0.06789829,100,0
 MONRP_50_4_5_4_90, SPEA2SC-512,19,100,641121.8502,16288.09725,0.54609138,0.036369024,100,0
 MONRP_50_4_5_4_90, NSGAIISC-4096,19,100,567718.4457,18506.86,0.64059681,0.073637134,100,0
 MONRP_50_4_5_4_90, SPEA2SC-100,19,100,517903.7022,14295.27428,0.55722015,0.03584112,100,0
 MONRP_50_4_5_4_90, NSGAIISC-1024,19,100,152913.9891,5660.00265,0.651685806,0.05754048,100,0
 MONRP_50_4_5_4_90, NSGAIISC-100,19,100,520676.2956,14443.93628,0.63366256,0.059983441,100,0
 MONRP_50_4_5_4_90, NSGAIISC-512,19,100,638694.3038,16219.84248,0.625044105,0.038623709,100,0
 MONRP_50_4_5_4_90, SPEA2SC-1024,19,100,151284.4207,5117.846425,0.575169309,0.061297272,100,0
 MONRP_50_4_5_4_90, NSGAIISC-2048,19,100,326318.2776,9727.975925,0.66228862,0.072719671,100,0
 MONRP_50_4_5_4_90, SPEA2-normal,19,100,200706.0277,5299.06805,0.559018776,0.041271875,100,0
 MONRP_50_4_5_4_90, SPEA2SC-8192,19,100,321004.983,10273.24423,0.568993368,0.047148858,100,0
 MONRP_50_4_5_4_90, SPEA2SC-4096,19,100,563077.4731,17073.20445,0.549108897,0.046226633,100,0
 MONRP_50_4_5_4_90, SPEA2SC-2048,19,100,328601.677,10926.03643,0.544775991,0.056051603,100,0
 MONRP_50_4_5_4_90, SPEA2SC-10000,19,100,339296.1867,13303.52725,0.567825958,0.054804781,100,0
 MONRP_50_4_5_4_90, NSGAIISC-10000,19,100,334695.7133,12910.44198,0.64402029,0.064702698,100,0
 MONRP_50_4_5_4_110, NSGAII-normal,19,100,287456.2117,8142.111825,0.658684429,0.056389586,100,0
 MONRP_50_4_5_4_110, NSGAIISC-8192,19,100,328385.3479,11479.19015,0.647946425,0.069760321,100,0
 MONRP_50_4_5_4_110, SPEA2SC-512,19,100,193568.1043,6747.9667,0.590653158,0.067752049,100,0
 MONRP_50_4_5_4_110, NSGAIISC-4096,19,100,262503.8175,6735.28825,0.646414676,0.06921689,100,0
 MONRP_50_4_5_4_110, SPEA2SC-100,19,100,336792.7945,8455.0073,0.568876586,0.065193326,100,0
 MONRP_50_4_5_4_110, NSGAIISC-1024,19,100,649335.8417,23276.78083,0.626783766,0.049002592,100,0
 MONRP_50_4_5_4_110, NSGAIISC-100,19,100,338066.7782,11018.01913,0.656433642,0.043025344,100,0
 MONRP_50_4_5_4_110, NSGAIISC-512,19,100,196865.7967,6358.7115,0.661010563,0.031104972,100,0
 MONRP_50_4_5_4_110, SPEA2SC-1024,19,100,657989.3486,16474.11523,0.550896126,0.02406388,100,0
 MONRP_50_4_5_4_110, NSGAIISC-2048,19,100,174252.8247,5383.19555,0.63875028,0.071004367,100,0
 MONRP_50_4_5_4_110, SPEA2-normal,19,100,287254.2017,4411.581975,0.563293322,0.064399896,100,0
 MONRP_50_4_5_4_110, SPEA2SC-8192,19,100,327433.8005,7821.8806,0.562221223,0.038194999,100,0
 MONRP_50_4_5_4_110, SPEA2SC-4096,19,100,263132.1102,6393.58935,0.570265849,0.034015116,100,0
 MONRP_50_4_5_4_110, SPEA2SC-2048,19,100,175310.8848,3438.854475,0.589564325,0.051258061,100,0
 MONRP_50_4_5_4_110, SPEA2SC-10000,19,100,694664.3346,18827.67388,0.569453695,0.04247379,100,0
 MONRP_50_4_5_4_110, NSGAIISC-10000,19,100,688604.8474,24905.6504,0.623281055,0.042478529,100,0
 POM3A, NSGAII-normal,20,100,1319027.214,5300.756725,0.682338593,0.086288682,100,0
 POM3A, NSGAIISC-8192,20,100,1316977.569,5655.427325,0.681743302,0.044766635,100,0
 POM3A, SPEA2SC-512,20,100,1316524.295,6097.009525,0.658157958,0.067124303,100,0
 POM3A, NSGAIISC-4096,20,100,1319012.918,6257.197375,0.665503963,0.086197737,100,0
 POM3A, SPEA2SC-100,20,100,1316158.374,4140.430725,0.667510304,0.073400328,100,0
 POM3A, NSGAIISC-1024,20,100,1318777.862,5106.1284,0.696295119,0.065311653,100,0
 POM3A, NSGAIISC-100,20,100,1318355.7,4926.1567,0.678295657,0.088075355,100,0
 POM3A, NSGAIISC-512,20,100,1318282.47,7365.25465,0.675011686,0.085451962,100,0
 POM3A, SPEA2SC-1024,20,100,1318165.959,4071.228075,0.674037585,0.060492118,100,0
 POM3A, NSGAIISC-2048,20,100,1318978.947,3986.599375,0.677652047,0.083145472,100,0
 POM3A, SPEA2-normal,20,100,1317606.686,4379.0736,0.685706228,0.093295744,100,0
 POM3A, SPEA2SC-8192,20,100,1316459.69,5488.615775,0.68272216,0.049664222,100,0
 POM3A, SPEA2SC-4096,20,100,1318682.288,6717.071875,0.66257306,0.054310663,100,0
 POM3A, SPEA2SC-2048,20,100,1317324.806,3734.43385,0.642701008,0.075806935,100,0
 POM3A, SPEA2SC-10000,20,100,1317077.5,6500.0259,0.697321076,0.101912432,100,0
 POM3A, NSGAIISC-10000,20,100,1317595.868,4184.124875,0.691012691,0.079980724,100,0
